"","file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id"
"143","M_F2_23x119_1",87.7769146919431,17.4309481861681,9124.45421800947,2918.07745783463,408.109836966825,96.7854128605711,163.421709952607,40.3222544458734,68.6003203791469,14.9222932833654,2.39968246445498,0.486072489817833,0.05,0.69,26.6666666666667,211,8605.86,8075,302.82,24358.85,913.46,1734.54,5.12,155.64,538.28,2901.53,46.11,"M_F2_23x119_1-12"
"144","M_F2_23x119_1",107.640767857143,3.96926062723879,7685.74285714286,1563.57389455837,367.5753,55.1216614729009,145.674835714286,30.5849858566313,67.5941142857143,7.48470522568715,2.19130357142857,0.549000610022607,0.12,0.76,6.22222222222222,56,2515.49,2515,404.28,3595.38,577.83,176.14,7.71,37.76,339.8,1585.27,69.42,"M_F2_23x119_1-120"
"145","M_F2_23x119_1",87.9046857142857,10.1328658614658,9701.11542857143,1450.86193246045,439.641617142857,43.5374804788747,175.088982857143,20.3884768710951,70.4028857142857,5.89661477765208,2.49897142857143,0.330719679514569,0.01,0.68,7.77777777777778,70,6192.81,6193,796.22,6862.1,882.27,191.75,14.25,47.24,425.12,1725.79,128.26,"M_F2_23x119_1-124"
"146","M_F2_23x119_1",55.6253267326733,13.4151045311685,3041.87881188119,1745.9946885276,220.840538613861,78.1961983428338,86.6753465346535,32.2734844534505,41.9572514851485,12.5330730416655,2.11179207920792,0.631455276592597,0.2,1.53,14.8888888888889,101,1376.22,1376,92.43,10004.97,671.98,708.35,1.48,162.95,640.46,2942.21,13.32,"M_F2_23x119_1-127"
"147","M_F2_23x119_1",74.3925246636771,18.9075647256361,6869.72986547085,3186.87148211198,361.705076233184,114.743761514832,143.584692376682,41.8584669820813,57.7272591928251,16.1700670321947,2.53292376681614,0.648544044028782,-0.01,0.84,27.6666666666667,223,9301.99,8696,314.31,21058.74,761.16,1925.45,2.42,141.2,492.85,2387,21.79,"M_F2_23x119_1-13"
"148","M_F2_23x119_1",65.9506233766234,15.0101525835007,7925.46077922078,3257.35239068794,390.907262337662,112.443511131984,155.681158441558,45.0561385526328,61.9629662337662,14.8868322672439,2.51855844155844,0.592026704000901,0.15,1.19,10.8888888888889,77,4423.81,3356,308.2,11430.67,1049.76,915.1,6.6,149.82,610.68,2064.14,33.89,"M_F2_23x119_1-141"
"149","M_F2_23x119_1",70.712,8.164461658105,6693.70775510204,2626.43137708697,343.317673469388,98.1455044787304,134.797665306122,40.6301572794024,60.2130857142857,13.9170774733778,2.23612244897959,0.47595997873828,-0.15,1,6.88888888888889,49,1691.8,1667,241.95,2850.74,413.82,611.32,10.43,86.76,261.92,1152.34,68.77,"M_F2_23x119_1-142"
"150","M_F2_23x119_1",54.3042033898305,17.585275135141,5887.35457627119,2639.3824257327,325.439694915254,93.99574458809,127.760888135593,39.4482504748772,55.8220881355932,15.3104904759954,2.32822033898305,0.582358464906417,0.23,1.06,7.33333333333333,59,1307.94,1165,158.88,3243.98,442.36,442.81,3.64,63.23,279.94,1788.6,32.79,"M_F2_23x119_1-143"
"151","M_F2_23x119_1",99.12249,8.63490617531335,9188.8992,2428.37101821373,405.242136,84.9986097441095,158.371416,39.0339426006295,73.234476,12.3909214494601,2.19863,0.55699561420394,-0.11,0.97,12,100,2728.41,2134,177.84,9863.44,821.95,803.48,13.26,123.85,590.64,2563.89,119.35,"M_F2_23x119_1-147"
"152","M_F2_23x119_1",77.1565434782609,21.5689175597216,10877.947826087,4073.72125944049,455.584147826087,120.832333019855,183.9996,50.7782544367961,72.1637217391304,18.1695394973494,2.59536956521739,0.763819680835024,0.01,0.63,7.77777777777778,46,2893.03,301,38.76,6638.21,853.48,1146.43,15.96,197.88,672.4,2254.68,112.82,"M_F2_23x119_1-149"
"153","M_F2_23x119_1",87.675914893617,23.3720935097161,7637.6864680851,2479.66751964559,374.989373617021,87.5621473180517,147.736279148936,37.0349349206501,64.6440204255319,12.6741086483567,2.32336595744681,0.58727261294315,0.1,0.96,27.7777777777778,235,9701.29,9118,328.27,20139.5,725.02,1282.42,3.2,102.93,463.56,2308.36,28.77,"M_F2_23x119_1-16"
"154","M_F2_23x119_1",81.4384935064935,19.66670749584,7501.31532467532,2699.63285240185,364.573496103896,81.3831390324065,146.12932987013,34.5869276326638,63.4133922077922,11.6828143202083,2.31303896103896,0.421595573280167,0.13,0.51,9,77,5374.03,5204,578.19,7358.61,817.62,695.42,10.27,85.47,449.75,1718.14,92.4,"M_F2_23x119_1-162"
"155","M_F2_23x119_1",85.8675526315789,6.42828617573868,9318.92210526316,940.782684781582,428.423494736842,41.4471520331386,172.665284210526,22.1065022786633,69.3486473684211,7.31663505199804,2.53715789473684,0.506466926926305,0.03,0.54,8.66666666666667,76,5693.8,5138,592.82,6971.13,804.36,662.57,10.77,76.5,366.02,1987.72,96.96,"M_F2_23x119_1-164"
"156","M_F2_23x119_1",83.9032181818182,22.2873886898513,7889.10545454545,3758.62996391744,369.256810909091,123.800767745807,142.323774545455,50.0279564520384,66.1727781818181,19.8897730838361,2.1763,0.592198881017939,-0.07,0.89,15.4444444444444,110,8727.54,8671,561.44,14405.25,932.71,1410.34,10.49,155.38,743.22,2296.33,94.43,"M_F2_23x119_1-2"
"157","M_F2_23x119_1",73.4381404958678,9.60414834355949,7902.60099173554,2099.42717150155,383.204350413223,67.7082046927957,149.930241322314,31.0515911851005,66.4623966942149,10.109325098409,2.28397520661157,0.502181747690513,0.09,0.84,14.6666666666667,121,3220.32,1386,94.51,10299.16,702.22,2048.2,3.85,187.68,395.33,2304.23,34.62,"M_F2_23x119_1-3"
"158","M_F2_23x119_1",86.9207532467533,16.4391425776502,7031.72571428571,3469.54896001264,347.722550649351,113.357143599938,132.636903896104,42.0784755408474,64.1604155844156,18.1795187549577,2.0958961038961,0.527859769666139,-0.01,0.97,12.4444444444444,77,2033.68,2034,163.42,10244.24,823.2,2714.65,4.95,400.07,487.92,2502.29,44.55,"M_F2_23x119_1-33"
"159","M_F2_23x119_1",69.2941307189542,22.2630398565392,4904.97882352941,4399.15446332961,274.452847058824,152.440011777271,103.216094117647,51.5798586383599,51.197505882353,24.6241111010611,2.0413137254902,0.658634966692359,0.01,1.74,25.6666666666667,153,3094.26,1718,66.93,14459.45,563.36,881.23,2.01,145.38,540.46,2908.53,18.13,"M_F2_23x119_1-36"
"160","M_F2_23x119_1",78.4385989847716,25.730709917009,7386.80527918782,4786.9082079172,355.025713705584,161.172634579984,133.896371573604,54.5918423121467,61.9479776649746,27.1596789092917,2.26083756345178,0.642094606490219,0.08,1.11,27.7777777777778,197,1979.77,545,19.62,13393.69,482.17,781.55,0.66,74.15,383.04,2344.66,5.97,"M_F2_23x119_1-4"
"161","M_F2_23x119_1",92.0445764705882,9.96872673984217,9215.93223529412,2426.34121555024,418.673752941176,83.2348156393899,167.001162352941,36.2114128193971,69.1010047058824,10.2770408717559,2.41836470588235,0.476401832951199,0.01,0.66,19.5555555555556,170,5496.4,5263,269.14,14830.93,758.4,577.34,6.06,64.24,441.61,2598.05,54.57,"M_F2_23x119_1-5"
"162","M_F2_23x119_1",70.9581590909091,15.9384676889985,10566.5236363636,3782.44805335228,438.428209090909,110.037118207952,174.46995,45.9596873187572,74.4153136363636,16.7074711960048,2.37397727272727,0.568508837511,0.15,0.82,11.3333333333333,88,2888.94,2825,249.27,6451.37,569.24,397.73,5.79,63.66,483.27,2122.7,52.13,"M_F2_23x119_1-6"
"163","M_F2_23x119_1",71.5709385964913,9.50188103082575,7174.38315789474,2095.36215235866,365.146910526316,80.3454772505692,142.460668421053,34.7769847293194,63.3431368421052,10.3299824991111,2.27524122807018,0.576228164445133,0.08,0.86,27.8888888888889,228,2499.36,2233,80.06,17495.48,627.33,856.53,1.94,78.26,395.66,1962.91,17.46,"M_F2_23x119_1-7"
"164","M_F2_23x119_1",87.7238591549296,25.8146358960979,7192.25239436619,3338.26648791453,354.1968,107.694717143995,140.068090140845,43.7459442564287,61.1372028169014,17.8364316326629,2.33583098591549,0.5310445343592,-0.02,0.74,17,142,6732.45,6732,396.03,11697.63,688.1,602.61,1.61,66,412.68,1771.64,14.48,"M_F2_23x119_1-70"
"165","M_F2_23x119_1",43.2048888888889,4.58130354831614,4540.71272727273,2106.20442404457,286.157890909091,92.1343813048571,115.524109090909,40.8066199396895,47.91,11.2296664922946,2.4239494949495,0.724893509050832,0.1,1.11,13.7777777777778,99,754.98,497,36.05,5105.66,370.57,563.63,2.55,66.85,230.1,1558.34,22.96,"M_F2_23x119_1-8"
"166","M_F2_23x119_1",75.6356209677419,9.20236032870883,7406.64,2484.99134067687,361.640874193548,85.1022787853427,139.887609677419,37.6789781565641,66.0083806451613,13.38209188852,2.16057258064516,0.621328058005456,0.22,0.75,16.7777777777778,124,2447.49,883,52.63,9732.4,580.08,1806.82,6.26,168.53,346.31,2132.14,56.3,"M_F2_23x119_1-81"
"167","M_F2_27x113_2",91.0500813397129,11.9740236677667,3927.81014354067,1640.03192050446,257.472413397129,71.098684325081,98.5742354066985,25.6829745597023,48.8044765550239,12.2359142841676,2.05555502392344,0.461396290211867,0.04,0.92,26.5555555555556,209,3941.67,2562,96.47,32123.86,1209.69,869.51,12.34,112.1,622.6,2392.49,75.11,"M_F2_27x113_2-1"
"168","M_F2_27x113_2",93.8396363636364,9.0642196348506,3428.50909090909,698.006885945155,237.546163636364,29.0065551964837,93.4132909090909,13.4893172337535,46.7952545454545,8.21611481842814,2.07121212121212,0.520114322200906,-0.03,0.6,8.55555555555556,66,7691.53,6684,781.31,12786.06,1494.47,753.15,52.84,85.83,419.58,2150.48,475.59,"M_F2_27x113_2-100"
"169","M_F2_27x113_2",70.7322288557214,5.85589984608371,2209.77671641792,1091.70298312644,185.429982089552,62.6476199401484,71.6146388059702,22.5316983781757,37.7052179104478,10.3816898879748,1.97528358208955,0.662336299910479,0.09,1.2,26.5555555555556,201,2491.99,969,36.49,16787.04,632.15,892.3,1.91,93.8,613.77,2676.91,17.17,"M_F2_27x113_2-12"
"170","M_F2_27x113_2",78.4949823008849,12.3999627951503,2413.31256637168,1235.88476469923,196.078587610619,69.612012825601,78.5710513274336,27.7345613883881,37.0301415929203,9.32850256424905,2.1370796460177,0.614855676178113,0.02,0.86,15,113,6102.78,6103,406.85,17519.16,1167.94,508.84,8.33,93.77,743.6,2466.08,37.48,"M_F2_27x113_2-22"
"171","M_F2_27x113_2",103.914285714286,20.123808311389,1860.68571428571,750.888861367639,176.785457142857,43.6781414146111,71.3109857142857,16.7677070698278,32.5638,8.44979722839335,2.31470238095238,0.769930598965373,-0.03,0.58,10.8888888888889,84,7385.16,1449,133.1,20027.21,1839.23,482.51,61.23,86.62,400.94,2706.37,338.14,"M_F2_27x113_2-32"
"172","M_F2_27x113_2",74.9144255319149,13.8257916743918,2769.57957446809,1166.01149496526,221.209506382979,64.0972947948304,86.7577787234043,24.8575409093755,39.0964595744681,9.40220240914121,2.26372340425532,0.592201188717647,-0.09,0.62,6.66666666666667,47,6954.26,5735,860.27,9684.36,1452.65,1327.69,5.69,208.12,663.65,2323.22,51.18,"M_F2_27x113_2-39"
"173","M_F2_27x113_2",77.2990307692308,15.6772171486148,3765.97661538461,1850.99495395917,247.598473846154,73.3138102596891,94.3447015384615,27.3762975170796,48.085643076923,14.7511388033487,2.03194358974359,0.547507117025188,0.09,0.64,26.5555555555556,195,8129.12,6817,256.71,36918.76,1390.25,2122.06,5.93,179.48,601.9,2485.07,53.34,"M_F2_27x113_2-4"
"174","M_F2_27x113_2",99.3878333333333,23.6577957726982,1909.98,727.67107809048,174.85425,41.4407224782683,68.35275,17.0798158424723,35.115075,8.43687084360678,2.04408333333333,0.703899286598416,0.03,0.47,7.66666666666667,48,3642.07,3642,475.05,10751.92,1402.42,877.79,55.69,165.33,448.37,2143.43,444.01,"M_F2_27x113_2-57"
"175","M_F2_27x113_2",102.498833333333,11.1994636903003,2240.46,1145.60618261734,184.840875,58.3802341811959,73.85355,20.8584083896384,36.281925,11.4688577991919,2.12679166666667,0.686563844897594,0.01,0.58,9,48,4134.96,3489,387.67,14179.79,1575.53,1973.58,43.81,378.88,406.47,2138.4,394.29,"M_F2_27x113_2-6"
"176","M_F2_27x113_2",86.7125692307692,12.0964684476623,3664.29046153846,1430.16234571948,246.102092307692,60.4051945580332,92.9585907692308,21.233989328681,48.7588430769231,11.6209607070851,1.95776923076923,0.469667560928431,0.01,0.6,8.88888888888889,65,7348.98,4989,561.23,13421.48,1509.92,1815.84,72.56,229.56,425.99,2334.66,231.34,"M_F2_27x113_2-69"
"177","M_F2_27x113_2",93.60295,11.3568605541272,2917.06036363636,1307.0483611711,225.21132,59.5678827190682,87.9208854545455,23.2295699460714,40.9918418181818,10.2587660272696,2.2095,0.576268951193441,-0.01,0.63,26.5555555555556,220,4593.09,4458,167.89,32731.39,1232.56,497.61,3.13,79.11,569.62,2382.17,28.13,"M_F2_27x113_2-7"
